id,parent_id,type,name,original_id,full_address,coordX,coordY
1423,1316.0,street,ПАВЛОВА,90808,"Карагандинская область, г.Сарань, г.Сарань, ПАВЛОВА",,
1424,1316.0,street,ТУРГЕНЕВА,90809,"Карагандинская область, г.Сарань, г.Сарань, ТУРГЕНЕВА",,
1425,1316.0,street,ДЖАМБУЛА,90840,"Карагандинская область, г.Сарань, г.Сарань, ДЖАМБУЛА",,
1426,1316.0,street,МАКАРЕНКО,90841,"Карагандинская область, г.Сарань, г.Сарань, МАКАРЕНКО",,
1427,1316.0,street,СТРОИТЕЛЬНАЯ,90842,"Карагандинская область, г.Сарань, г.Сарань, СТРОИТЕЛЬНАЯ",,
1428,1316.0,street,СТАНЦИОННАЯ,90686,"Карагандинская область, г.Сарань, г.Сарань, СТАНЦИОННАЯ",,
1429,1316.0,street,ЦВЕТНАЯ,90755,"Карагандинская область, г.Сарань, г.Сарань, ЦВЕТНАЯ",,
1430,1316.0,street,КАЛИНИНА,90776,"Карагандинская область, г.Сарань, г.Сарань, КАЛИНИНА",,
1431,1316.0,street,ЗЕЛЕНАЯ,86778,"Карагандинская область, г.Сарань, г.Сарань, ЗЕЛЕНАЯ",,
1432,1316.0,street,ПАРХОМЕНКО,86786,"Карагандинская область, г.Сарань, г.Сарань, ПАРХОМЕНКО",,
1433,1316.0,street,УГОЛЬЩИКОВ,86792,"Карагандинская область, г.Сарань, г.Сарань, УГОЛЬЩИКОВ",,
1434,1316.0,street,ЮНОСТИ,86796,"Карагандинская область, г.Сарань, г.Сарань, ЮНОСТИ",,
1435,1316.0,street,УДАРНАЯ,88107,"Карагандинская область, г.Сарань, г.Сарань, УДАРНАЯ",,
1436,1316.0,street,КОММУНАЛЬНАЯ,88112,"Карагандинская область, г.Сарань, г.Сарань, КОММУНАЛЬНАЯ",,
1437,1316.0,street,ЗАРЕЧНАЯ,88940,"Карагандинская область, г.Сарань, г.Сарань, ЗАРЕЧНАЯ",,
1438,1316.0,street,ПРОЛЕТАРСКАЯ,88949,"Карагандинская область, г.Сарань, г.Сарань, ПРОЛЕТАРСКАЯ",,
1439,1316.0,street,"21 КВАРТАЛ,СТРОЕНИЕ 6",90471,"Карагандинская область, г.Сарань, г.Сарань, 21 КВАРТАЛ,СТРОЕНИЕ 6",,
1440,1316.0,street,УЧЕТНЫЙ КВ.003 УЧ.365,90482,"Карагандинская область, г.Сарань, г.Сарань, УЧЕТНЫЙ КВ.003 УЧ.365",,
1441,1316.0,street,ВОСТОЧНАЯ,89070,"Карагандинская область, г.Сарань, г.Сарань, ВОСТОЧНАЯ",,
1442,1316.0,street,ЖАКЕНОВА,89073,"Карагандинская область, г.Сарань, г.Сарань, ЖАКЕНОВА",,
1443,1316.0,street,АЛМААТИНСКАЯ,89080,"Карагандинская область, г.Сарань, г.Сарань, АЛМААТИНСКАЯ",,
1444,1316.0,street,ВЫСОКОВОЛЬТНАЯ,87379,"Карагандинская область, г.Сарань, г.Сарань, ВЫСОКОВОЛЬТНАЯ",,
1445,1316.0,street,ВОДОКАНАЛЬНАЯ,89941,"Карагандинская область, г.Сарань, г.Сарань, ВОДОКАНАЛЬНАЯ",,
1446,1316.0,street,КУТУЗОВА,89949,"Карагандинская область, г.Сарань, г.Сарань, КУТУЗОВА",,
1447,1316.0,street,ЭНГЕЛЬСА,88513,"Карагандинская область, г.Сарань, г.Сарань, ЭНГЕЛЬСА",,
1448,1316.0,street,КОМСОМОЛЬСКАЯ,90880,"Карагандинская область, г.Сарань, г.Сарань, КОМСОМОЛЬСКАЯ",,
1449,1316.0,street,СОЛНЕЧНАЯ,89438,"Карагандинская область, г.Сарань, г.Сарань, СОЛНЕЧНАЯ",,
1450,1316.0,street,АМАНГЕЛЬДЫ,87105,"Карагандинская область, г.Сарань, г.Сарань, АМАНГЕЛЬДЫ",,
1451,1316.0,street,ГЕОЛОГИЧЕСКАЯ,89079,"Карагандинская область, г.Сарань, г.Сарань, ГЕОЛОГИЧЕСКАЯ",,
1452,1316.0,street,ГАСТЕЛЛО,88937,"Карагандинская область, г.Сарань, г.Сарань, ГАСТЕЛЛО",,
1453,1316.0,street,СТУДЕНЧЕСКАЯ,88953,"Карагандинская область, г.Сарань, г.Сарань, СТУДЕНЧЕСКАЯ",,
1454,1316.0,street,ШАХТЕРСКАЯ,88512,"Карагандинская область, г.Сарань, г.Сарань, ШАХТЕРСКАЯ",,
1455,1316.0,street,ЖУКОВСКОГО,89425,"Карагандинская область, г.Сарань, г.Сарань, ЖУКОВСКОГО",,
1456,1316.0,street,ФЕСТИВАЛЬНАЯ,90778,"Карагандинская область, г.Сарань, г.Сарань, ФЕСТИВАЛЬНАЯ",,
1457,1316.0,street,ГОРНОСПАСАТЕЛЬНАЯ,87375,"Карагандинская область, г.Сарань, г.Сарань, ГОРНОСПАСАТЕЛЬНАЯ",,
1458,1316.0,street,КЛУБНАЯ,88110,"Карагандинская область, г.Сарань, г.Сарань, КЛУБНАЯ",,
1459,1316.0,street,ЦИМЛЯНСКАЯ,90556,"Карагандинская область, г.Сарань, г.Сарань, ЦИМЛЯНСКАЯ",,
1460,1316.0,street,ОСИПЕНКО,90777,"Карагандинская область, г.Сарань, г.Сарань, ОСИПЕНКО",,
1461,1316.0,street,КОШЕВОГО,88943,"Карагандинская область, г.Сарань, г.Сарань, КОШЕВОГО",,
1462,1316.0,street,БУДЕННОГО,90879,"Карагандинская область, г.Сарань, г.Сарань, БУДЕННОГО",,
1463,1316.0,street,ЦЕНТРАЛЬНЫЙ,89960,"Карагандинская область, г.Сарань, г.Сарань, ЦЕНТРАЛЬНЫЙ",,
1464,1316.0,street,2,86772,"Карагандинская область, г.Сарань, г.Сарань, 2",,
1465,1316.0,street,1А,88932,"Карагандинская область, г.Сарань, г.Сарань, 1А",,
1466,1316.0,street,ХИМИК,88954,"Карагандинская область, г.Сарань, г.Сарань, ХИМИК",,
1467,1316.0,street,4,89939,"Карагандинская область, г.Сарань, г.Сарань, 4",,
1468,1316.0,street,ГОРНЯК,89942,"Карагандинская область, г.Сарань, г.Сарань, ГОРНЯК",,
1469,1316.0,street,3,90683,"Карагандинская область, г.Сарань, г.Сарань, 3",,
1470,1316.0,street,ЛЕНИНА,88501,"Карагандинская область, г.Сарань, г.Сарань, ЛЕНИНА",,
1471,1.0,district,г.Темиртау,91,"Карагандинская область, г.Темиртау",,
1472,1471.0,town,п.Актау,5863,"Карагандинская область, г.Темиртау, п.Актау",,
1473,1472.0,street,АКТАУ  УЛ.НОВАЯ,89473,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.НОВАЯ",,
1474,1472.0,street,АКТАУ  УЛ.ГАГАРИНА,89477,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ГАГАРИНА",,
1475,1472.0,street,АКТАУ  УЛ.СТЕПНАЯ,89478,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.СТЕПНАЯ",,
1476,1472.0,street,АКТАУ  УЛ.ОКТЯБРЬСКАЯ,86825,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ОКТЯБРЬСКАЯ",,
1477,1472.0,street,АКТАУ  УЛ.ЛЕРМОНТОВА,86827,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ЛЕРМОНТОВА",,
1478,1472.0,street,АКТАУ  УЛ.МИЧУРИНА,86828,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.МИЧУРИНА",,
1479,1472.0,street,АКТАУ УЛ. АМАНГЕЛЬДЫ,87957,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ УЛ. АМАНГЕЛЬДЫ",,
1480,1472.0,street,АКТАУ УЛ. ЭНГЕЛЬСА,90220,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ УЛ. ЭНГЕЛЬСА",,
1481,1472.0,street,АКТАУ  УЛ.КАРЛА МАРКСА,88984,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.КАРЛА МАРКСА",,
1482,1472.0,street,АКТАУ  УЛ.ЛУМУМБЫ,88986,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ЛУМУМБЫ",,
1483,1472.0,street,АКТАУ  УЛ.ЦИАЛКОВСКОГО,88987,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ЦИАЛКОВСКОГО",,
1484,1472.0,street,АКТАУ  УЛ.ЛЕНИНА,88988,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ЛЕНИНА",,
1485,1472.0,street,АКТАУ  УЛ.ЧАЙКОВСКОГО,88541,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ЧАЙКОВСКОГО",,
1486,1472.0,street,АКТАУ  УЛ.ИНДУСТРИАЛЬНАЯ,88542,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ИНДУСТРИАЛЬНАЯ",,
1487,1472.0,street,АКТАУ  УЛ.ФАБРИЧНО-ЗАВОДСКАЯ,89991,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ФАБРИЧНО-ЗАВОДСКАЯ",,
1488,1472.0,street,АКТАУ  УЛ.МОЛОДЕЖНАЯ,89993,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.МОЛОДЕЖНАЯ",,
1489,1472.0,street,АКТАУ  УЛ.МАКАРЕНКО,89995,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.МАКАРЕНКО",,
1490,1472.0,street,АКТАУ  УЛ.ЦЕНТРАЛЬНАЯ,89996,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ЦЕНТРАЛЬНАЯ",,
1491,1472.0,street,АКТАУ  УЛ.АУЭЗОВА,90004,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.АУЭЗОВА",,
1492,1472.0,street,АКТАУ  УЛ.ШОССЕЙНАЯ,90783,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ШОССЕЙНАЯ",,
1493,1472.0,street,АКТАУ  УЛ.КРУПСКОЙ,89476,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.КРУПСКОЙ",,
1494,1472.0,street,АКТАУ  УЛ.ПОЧТОВАЯ,90691,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ПОЧТОВАЯ",,
1495,1472.0,street,АКТАУ  УЛ.АБАЯ,88985,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.АБАЯ",,
1496,1472.0,street,АКТАУ  УЛ.МАЯКОВСКОГО,88546,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.МАЯКОВСКОГО",,
1497,1472.0,street,АКТАУ  УЛ.ВОСТОЧНАЯ,89992,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ВОСТОЧНАЯ",,
1498,1472.0,street,АКТАУ  УЛ.ВАЛИХАНОВА,86823,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ВАЛИХАНОВА",,
1499,1472.0,street,АКТАУ  УЛ.МЕНДЕЛЕЕВА,88545,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.МЕНДЕЛЕЕВА",,
1500,1472.0,street,АКТАУ  УЛ.ЖЕЛЕЗНОДОРОЖНАЯ,90814,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ЖЕЛЕЗНОДОРОЖНАЯ",,
1501,1472.0,street,АКТАУ  УЛ.ПАРКОВАЯ,89475,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.ПАРКОВАЯ",,
1502,1472.0,street,АКТАУ  УЛ.СПАРТАКА,88543,"Карагандинская область, г.Темиртау, п.Актау, АКТАУ  УЛ.СПАРТАКА",,
