id,original_id,name,path,type,parent_id
222,86597,99АРХИВ_ПОЛИГОННАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ПОЛИГОННАЯ,street,3.0
223,86598,ЮЖНАЯ,Карагандинская область > г.Караганда > г.Караганда > ЮЖНАЯ,street,3.0
224,86602,АТАСУЙСКАЯ,Карагандинская область > г.Караганда > г.Караганда > АТАСУЙСКАЯ,street,3.0
225,86604,ТАТТИМБЕТА,Карагандинская область > г.Караганда > г.Караганда > ТАТТИМБЕТА,street,3.0
226,86606,99АРХИВ_АСЫЛБЕКОВА,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_АСЫЛБЕКОВА,street,3.0
227,86608,ЗАПАДНАЯ ПРОМЗОНА,Карагандинская область > г.Караганда > г.Караганда > ЗАПАДНАЯ ПРОМЗОНА,street,3.0
228,86610,КОВАЛЕВСКОЙ,Карагандинская область > г.Караганда > г.Караганда > КОВАЛЕВСКОЙ,street,3.0
229,86438,АВТОМОБИЛЬНАЯ,Карагандинская область > г.Караганда > г.Караганда > АВТОМОБИЛЬНАЯ,street,3.0
230,86439,АЛАЛЫКИНА,Карагандинская область > г.Караганда > г.Караганда > АЛАЛЫКИНА,street,3.0
231,86440,АЛТАЙСКАЯ,Карагандинская область > г.Караганда > г.Караганда > АЛТАЙСКАЯ,street,3.0
232,86441,АНГЕЛИНОЙ,Карагандинская область > г.Караганда > г.Караганда > АНГЕЛИНОЙ,street,3.0
233,86443,99АРХИВ_АРЫЧНАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_АРЫЧНАЯ,street,3.0
234,86444,АСТРАХАНСКАЯ,Карагандинская область > г.Караганда > г.Караганда > АСТРАХАНСКАЯ,street,3.0
235,86446,БАЖОВА,Карагандинская область > г.Караганда > г.Караганда > БАЖОВА,street,3.0
236,86447,999_БАЛТИЙСКАЯ,Карагандинская область > г.Караганда > г.Караганда > 999_БАЛТИЙСКАЯ,street,3.0
237,86448,БАУМАНА,Карагандинская область > г.Караганда > г.Караганда > БАУМАНА,street,3.0
238,86449,БЕЛИНСКОГО,Карагандинская область > г.Караганда > г.Караганда > БЕЛИНСКОГО,street,3.0
239,86450,ХМЕЛЬНИЦКОГО Б.,Карагандинская область > г.Караганда > г.Караганда > ХМЕЛЬНИЦКОГО Б.,street,3.0
240,86451,БОТАНИЧЕСКАЯ,Карагандинская область > г.Караганда > г.Караганда > БОТАНИЧЕСКАЯ,street,3.0
241,86452,БЫТОВАЯ,Карагандинская область > г.Караганда > г.Караганда > БЫТОВАЯ,street,3.0
242,86454,БАЛАКИРЕВА,Карагандинская область > г.Караганда > г.Караганда > БАЛАКИРЕВА,street,3.0
243,86455,ВАВИЛОВА,Карагандинская область > г.Караганда > г.Караганда > ВАВИЛОВА,street,3.0
244,86456,ВИТЕБСКАЯ,Карагандинская область > г.Караганда > г.Караганда > ВИТЕБСКАЯ,street,3.0
245,86457,99АРХИВ_ВОДОПРОВОДНАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ВОДОПРОВОДНАЯ,street,3.0
246,86458,ВОЙНОВА,Карагандинская область > г.Караганда > г.Караганда > ВОЙНОВА,street,3.0
247,86461,ГАРИБАЛЬДИ,Карагандинская область > г.Караганда > г.Караганда > ГАРИБАЛЬДИ,street,3.0
248,86462,ГЛИНКИ,Карагандинская область > г.Караганда > г.Караганда > ГЛИНКИ,street,3.0
249,86465,ГРОМОВОЙ,Карагандинская область > г.Караганда > г.Караганда > ГРОМОВОЙ,street,3.0
250,86466,99АРХИВ_ДВИНСКАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ДВИНСКАЯ,street,3.0
251,86467,ЖАМБЫЛА,Карагандинская область > г.Караганда > г.Караганда > ЖАМБЫЛА,street,3.0
252,86469,ДОНСКАЯ,Карагандинская область > г.Караганда > г.Караганда > ДОНСКАЯ,street,3.0
253,86470,ДОЛИНСКАЯ,Карагандинская область > г.Караганда > г.Караганда > ДОЛИНСКАЯ,street,3.0
254,86473,99АРХИВ_ЖАНААРКИНСКАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ЖАНААРКИНСКАЯ,street,3.0
255,86474,КОМИССАРОВА,Карагандинская область > г.Караганда > г.Караганда > КОМИССАРОВА,street,3.0
256,86476,ЗАСЛАВСКОГО,Карагандинская область > г.Караганда > г.Караганда > ЗАСЛАВСКОГО,street,3.0
257,86478,ИЛЬИЧА,Карагандинская область > г.Караганда > г.Караганда > ИЛЬИЧА,street,3.0
258,86479,ИППОДРОМНАЯ,Карагандинская область > г.Караганда > г.Караганда > ИППОДРОМНАЯ,street,3.0
259,86483,КАРПАТСКАЯ,Карагандинская область > г.Караганда > г.Караганда > КАРПАТСКАЯ,street,3.0
260,88721,СТАНИСЛАВСКОГО,Карагандинская область > г.Караганда > г.Караганда > СТАНИСЛАВСКОГО,street,3.0
261,88722,СТЕКОЛЬНАЯ,Карагандинская область > г.Караганда > г.Караганда > СТЕКОЛЬНАЯ,street,3.0
262,88723,СТРЕЛОЧНАЯ,Карагандинская область > г.Караганда > г.Караганда > СТРЕЛОЧНАЯ,street,3.0
263,88724,СУРИКОВА,Карагандинская область > г.Караганда > г.Караганда > СУРИКОВА,street,3.0
264,88726,99АРХИВ_ТАМАНСКАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ТАМАНСКАЯ,street,3.0
265,88727,99АРХИВ_ТЕЛЕГРАФНАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ТЕЛЕГРАФНАЯ,street,3.0
266,88728,99АРХИВ_ТЕМИРТАУССКАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ТЕМИРТАУССКАЯ,street,3.0
267,88730,99АРХИВ_ТОМСКАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ТОМСКАЯ,street,3.0
268,88731,ТРЕТЬЯКОВА,Карагандинская область > г.Караганда > г.Караганда > ТРЕТЬЯКОВА,street,3.0
269,88732,999_ТУЛЬСКАЯ,Карагандинская область > г.Караганда > г.Караганда > 999_ТУЛЬСКАЯ,street,3.0
270,88733,99АРХИВ_УГОЛЬНАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_УГОЛЬНАЯ,street,3.0
271,88734,УЗЛОВАЯ,Карагандинская область > г.Караганда > г.Караганда > УЗЛОВАЯ,street,3.0
272,88735,УНИВЕРСИТЕТСКАЯ,Карагандинская область > г.Караганда > г.Караганда > УНИВЕРСИТЕТСКАЯ,street,3.0
273,88739,ХАБАРОВСКАЯ,Карагандинская область > г.Караганда > г.Караганда > ХАБАРОВСКАЯ,street,3.0
274,88740,99АРХИВ_ХАЛТУРИНА,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ХАЛТУРИНА,street,3.0
275,88741,ХУДОЖЕСТВЕННАЯ,Карагандинская область > г.Караганда > г.Караганда > ХУДОЖЕСТВЕННАЯ,street,3.0
276,88742,ЦЕХОВАЯ,Карагандинская область > г.Караганда > г.Караганда > ЦЕХОВАЯ,street,3.0
277,88743,ЦИОЛКОВСКОГО,Карагандинская область > г.Караганда > г.Караганда > ЦИОЛКОВСКОГО,street,3.0
278,88744,ЧЕЛЯБИНСКАЯ,Карагандинская область > г.Караганда > г.Караганда > ЧЕЛЯБИНСКАЯ,street,3.0
279,88746,ЧКАЛОВА,Карагандинская область > г.Караганда > г.Караганда > ЧКАЛОВА,street,3.0
280,88747,ШЕВЦОВОЙ,Карагандинская область > г.Караганда > г.Караганда > ШЕВЦОВОЙ,street,3.0
281,88750,ЭНТУЗИАСТОВ,Карагандинская область > г.Караганда > г.Караганда > ЭНТУЗИАСТОВ,street,3.0
282,88752,МЕНДЕЛЕЕВА,Карагандинская область > г.Караганда > г.Караганда > МЕНДЕЛЕЕВА,street,3.0
283,88755,КУПАЛЫ Я,Карагандинская область > г.Караганда > г.Караганда > КУПАЛЫ Я,street,3.0
284,88760,АШЛЯЕВА С.,Карагандинская область > г.Караганда > г.Караганда > АШЛЯЕВА С.,street,3.0
285,88761,САРАНСКАЯ,Карагандинская область > г.Караганда > г.Караганда > САРАНСКАЯ,street,3.0
