id,parent_id,type,name,tree,path
2067,2000.0,street,ПУШКИНА  ПОС. ВОЛЬНЫЙ,      ПУШКИНА  ПОС. ВОЛЬНЫЙ,Карагандинская область > Абайский район > г.Абай > ПУШКИНА  ПОС. ВОЛЬНЫЙ
2068,2000.0,street,Кеншилер,      Кеншилер,Карагандинская область > Абайский район > г.Абай > Кеншилер
2069,2000.0,street,КЗЫЛ УЛ.ЭНЕРГЕТИКОВ,      КЗЫЛ УЛ.ЭНЕРГЕТИКОВ,Карагандинская область > Абайский район > г.Абай > КЗЫЛ УЛ.ЭНЕРГЕТИКОВ
2070,2000.0,street,Толагай,      Толагай,Карагандинская область > Абайский район > г.Абай > Толагай
2071,2000.0,street,Новый Караган ул. Нұра,      Новый Караган ул. Нұра,Карагандинская область > Абайский район > г.Абай > Новый Караган ул. Нұра
2072,2000.0,street,Вольный ул .Бірлік,      Вольный ул .Бірлік,Карагандинская область > Абайский район > г.Абай > Вольный ул .Бірлік
2073,2000.0,street,Вольный ул. Қазан,      Вольный ул. Қазан,Карагандинская область > Абайский район > г.Абай > Вольный ул. Қазан
2074,2000.0,street,Жігер,      Жігер,Карагандинская область > Абайский район > г.Абай > Жігер
2075,2000.0,street,Сакена Сейфуллина,      Сакена Сейфуллина,Карагандинская область > Абайский район > г.Абай > Сакена Сейфуллина
2076,2000.0,street,30,      30,Карагандинская область > Абайский район > г.Абай > 30
2077,1999.0,town,п.Южный,    п.Южный,Карагандинская область > Абайский район > п.Южный
2078,2077.0,street,ЮЖНЫЙ  УЛ. АБАЯ,      ЮЖНЫЙ  УЛ. АБАЯ,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ  УЛ. АБАЯ
2079,2077.0,street,ЮЖНЫЙ  УЛ.КОМСОМОЛЬСКАЯ,      ЮЖНЫЙ  УЛ.КОМСОМОЛЬСКАЯ,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ  УЛ.КОМСОМОЛЬСКАЯ
2080,2077.0,street,ЮЖНЫЙ  УЛ ПРИВОКЗАЛЬНАЯ,      ЮЖНЫЙ  УЛ ПРИВОКЗАЛЬНАЯ,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ  УЛ ПРИВОКЗАЛЬНАЯ
2081,2077.0,street,ЮЖНЫЙ  УЛ. КОМАРОВА,      ЮЖНЫЙ  УЛ. КОМАРОВА,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ  УЛ. КОМАРОВА
2082,2077.0,street,ЮЖНЫЙ  УЛ. ГАГАРИНА,      ЮЖНЫЙ  УЛ. ГАГАРИНА,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ  УЛ. ГАГАРИНА
2083,2077.0,street,ЮЖНЫЙ  БУЛЬВАР ГОРЬКОГО,      ЮЖНЫЙ  БУЛЬВАР ГОРЬКОГО,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ  БУЛЬВАР ГОРЬКОГО
2084,2077.0,street,ЮЖНЫЙ УЛ. ЛОМОНОСОВА,      ЮЖНЫЙ УЛ. ЛОМОНОСОВА,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ УЛ. ЛОМОНОСОВА
2085,2077.0,street,ЮЖНЫЙ УЛ. ПАНФИЛОВА,      ЮЖНЫЙ УЛ. ПАНФИЛОВА,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ УЛ. ПАНФИЛОВА
2086,2077.0,street,ЮЖНЫЙ УЛ.АУБАКИРОВА,      ЮЖНЫЙ УЛ.АУБАКИРОВА,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ УЛ.АУБАКИРОВА
2087,2077.0,street,ЮЖНЫЙ УЛ.ДАЛЬНЯЯ,      ЮЖНЫЙ УЛ.ДАЛЬНЯЯ,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ УЛ.ДАЛЬНЯЯ
2088,2077.0,street,ЮЖНЫЙ УЛ.ВОСТОЧНАЯ,      ЮЖНЫЙ УЛ.ВОСТОЧНАЯ,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ УЛ.ВОСТОЧНАЯ
2089,2077.0,street,ЮЖНЫЙ УЛ.САДОВАЯ,      ЮЖНЫЙ УЛ.САДОВАЯ,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ УЛ.САДОВАЯ
2090,2077.0,street,ЮЖНЫЙ УЛ.ЕСЕКИНА,      ЮЖНЫЙ УЛ.ЕСЕКИНА,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ УЛ.ЕСЕКИНА
2091,2077.0,street,ПОС.ЮЖНЫЙ,      ПОС.ЮЖНЫЙ,Карагандинская область > Абайский район > п.Южный > ПОС.ЮЖНЫЙ
2092,2077.0,street,ЮЖНЫЙ 6 КВАРТАЛ,      ЮЖНЫЙ 6 КВАРТАЛ,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ 6 КВАРТАЛ
2093,2077.0,street,ЮЖНЫЙ УЛ СЕЙФУЛИНА,      ЮЖНЫЙ УЛ СЕЙФУЛИНА,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ УЛ СЕЙФУЛИНА
2094,2077.0,street,ЮЖНЫЙ УЛ.СТЕПНАЯ,      ЮЖНЫЙ УЛ.СТЕПНАЯ,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ УЛ.СТЕПНАЯ
2095,2077.0,street,ЮЖНЫЙ УЛ.БОЛЬНИЧНАЯ,      ЮЖНЫЙ УЛ.БОЛЬНИЧНАЯ,Карагандинская область > Абайский район > п.Южный > ЮЖНЫЙ УЛ.БОЛЬНИЧНАЯ
2096,1999.0,town,с.Изумрудное,    с.Изумрудное,Карагандинская область > Абайский район > с.Изумрудное
2097,1999.0,town,с.Акбастау,    с.Акбастау,Карагандинская область > Абайский район > с.Акбастау
2098,2097.0,street,АКБАСТАУ УЛ.ТАЛАСПЕКОВА,      АКБАСТАУ УЛ.ТАЛАСПЕКОВА,Карагандинская область > Абайский район > с.Акбастау > АКБАСТАУ УЛ.ТАЛАСПЕКОВА
2099,2097.0,street,АКБАСТАУ УЛ.БАЛХАШСКАЯ,      АКБАСТАУ УЛ.БАЛХАШСКАЯ,Карагандинская область > Абайский район > с.Акбастау > АКБАСТАУ УЛ.БАЛХАШСКАЯ
2100,2097.0,street,АКБАСТАУ УЛ.САДОВАЯ,      АКБАСТАУ УЛ.САДОВАЯ,Карагандинская область > Абайский район > с.Акбастау > АКБАСТАУ УЛ.САДОВАЯ
2101,2097.0,street,АКБАСТАУ УЛ.ЛЕНИНА,      АКБАСТАУ УЛ.ЛЕНИНА,Карагандинская область > Абайский район > с.Акбастау > АКБАСТАУ УЛ.ЛЕНИНА
2102,2097.0,street,АКБАСТАУ ОТД.КАЛИНИНА,      АКБАСТАУ ОТД.КАЛИНИНА,Карагандинская область > Абайский район > с.Акбастау > АКБАСТАУ ОТД.КАЛИНИНА
2103,2097.0,street,АКБАСТАУ,      АКБАСТАУ,Карагандинская область > Абайский район > с.Акбастау > АКБАСТАУ
2104,2097.0,street,АКБАСТАУ УЛ. К МАРКСА,      АКБАСТАУ УЛ. К МАРКСА,Карагандинская область > Абайский район > с.Акбастау > АКБАСТАУ УЛ. К МАРКСА
2105,2097.0,street,АКБАСТАУ,      АКБАСТАУ,Карагандинская область > Абайский район > с.Акбастау > АКБАСТАУ
2106,2097.0,street,АКБАСТАУ УЛ.ШКОЛЬНАЯ,      АКБАСТАУ УЛ.ШКОЛЬНАЯ,Карагандинская область > Абайский район > с.Акбастау > АКБАСТАУ УЛ.ШКОЛЬНАЯ
2107,2097.0,street,АКБАСТАУ ОТД.ТИХОНОВКА,      АКБАСТАУ ОТД.ТИХОНОВКА,Карагандинская область > Абайский район > с.Акбастау > АКБАСТАУ ОТД.ТИХОНОВКА
2108,2097.0,street,АКБАСТАУ ОТД.СУЫКСУ,      АКБАСТАУ ОТД.СУЫКСУ,Карагандинская область > Абайский район > с.Акбастау > АКБАСТАУ ОТД.СУЫКСУ
2109,2097.0,street,АКБАСТАУ УЛ.Я.ТЕННЕРА,      АКБАСТАУ УЛ.Я.ТЕННЕРА,Карагандинская область > Абайский район > с.Акбастау > АКБАСТАУ УЛ.Я.ТЕННЕРА
2110,1999.0,town,с.Сарепта,    с.Сарепта,Карагандинская область > Абайский район > с.Сарепта
2111,2110.0,street,САРЕПТА УЛ.СПОРТИВНАЯ,      САРЕПТА УЛ.СПОРТИВНАЯ,Карагандинская область > Абайский район > с.Сарепта > САРЕПТА УЛ.СПОРТИВНАЯ
2112,2110.0,street,САРЕПТА УЛ.АСФАЛЬТНАЯ,      САРЕПТА УЛ.АСФАЛЬТНАЯ,Карагандинская область > Абайский район > с.Сарепта > САРЕПТА УЛ.АСФАЛЬТНАЯ
2113,2110.0,street,САРЕПТА УЛ.ТРУДОВАЯ,      САРЕПТА УЛ.ТРУДОВАЯ,Карагандинская область > Абайский район > с.Сарепта > САРЕПТА УЛ.ТРУДОВАЯ
2114,2110.0,street,САРЕПТА УЛ.МИРА,      САРЕПТА УЛ.МИРА,Карагандинская область > Абайский район > с.Сарепта > САРЕПТА УЛ.МИРА
2115,2110.0,street,САРЕПТА ОТД. РОДНИКИ,      САРЕПТА ОТД. РОДНИКИ,Карагандинская область > Абайский район > с.Сарепта > САРЕПТА ОТД. РОДНИКИ
2116,2110.0,street,САРЕПТА ОТД. КОЯНДЫ,      САРЕПТА ОТД. КОЯНДЫ,Карагандинская область > Абайский район > с.Сарепта > САРЕПТА ОТД. КОЯНДЫ
2117,2110.0,street,САРЕПТА УЛ.СТЕПНАЯ,      САРЕПТА УЛ.СТЕПНАЯ,Карагандинская область > Абайский район > с.Сарепта > САРЕПТА УЛ.СТЕПНАЯ
2118,2110.0,street,САРЕПТА УЛ.СТРОИТЕЛЕЙ,      САРЕПТА УЛ.СТРОИТЕЛЕЙ,Карагандинская область > Абайский район > с.Сарепта > САРЕПТА УЛ.СТРОИТЕЛЕЙ
2119,2110.0,street,САРЕПТА УЛ.КЛУБНАЯ,      САРЕПТА УЛ.КЛУБНАЯ,Карагандинская область > Абайский район > с.Сарепта > САРЕПТА УЛ.КЛУБНАЯ
2120,2110.0,street,ДРУЖБА,      ДРУЖБА,Карагандинская область > Абайский район > с.Сарепта > ДРУЖБА
2121,2110.0,street,САРЕПТА УЛ.ШКОЛЬНАЯ,      САРЕПТА УЛ.ШКОЛЬНАЯ,Карагандинская область > Абайский район > с.Сарепта > САРЕПТА УЛ.ШКОЛЬНАЯ
2122,2110.0,street,САРЕПТА ОТД. КОЙБАС,      САРЕПТА ОТД. КОЙБАС,Карагандинская область > Абайский район > с.Сарепта > САРЕПТА ОТД. КОЙБАС
2123,2110.0,street,САРЕПТА УЛ.ПАРКОВАЯ,      САРЕПТА УЛ.ПАРКОВАЯ,Карагандинская область > Абайский район > с.Сарепта > САРЕПТА УЛ.ПАРКОВАЯ
2124,2110.0,street,САРЕПТА УЛ.СОВЕТСКАЯ,      САРЕПТА УЛ.СОВЕТСКАЯ,Карагандинская область > Абайский район > с.Сарепта > САРЕПТА УЛ.СОВЕТСКАЯ
2125,2110.0,street,САРЕПТА УЛ.ДЗЕРЖИНСКОГО,      САРЕПТА УЛ.ДЗЕРЖИНСКОГО,Карагандинская область > Абайский район > с.Сарепта > САРЕПТА УЛ.ДЗЕРЖИНСКОГО
2126,1999.0,town,с.Родники,    с.Родники,Карагандинская область > Абайский район > с.Родники
2127,1999.0,town,с.Койбас,    с.Койбас,Карагандинская область > Абайский район > с.Койбас
